code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
9.6	9	item	avaliativo_componente	32	True	Educação Digital e Midiática Educação Digital e Midiática compreende o conjunto de competências, habilidades e conhecimentos necessários ao pleno exercício da cidadania na contemporaneidade, estruturando -se a partir dos eixos de cultura digital, mundo digital e pensamento computacional. Engloba o desenvolvimento do pensamento lógico, da abstração e da organização e identificação de informações, tomando como princípios a ética, o pensamento crítico e a criatividade. Nesta etapa de ensino, a Educação Digital deve ser vista dentro dos múltiplos letramentos necessários à educação da criança, auxiliando a alfabetização de base e construindo os princípios da educação para a cidadania digital. Essas competências são fundamentais para não apenas formar crianças e jovens para o uso consciente e responsável da tecnologia no mundo digital, mas também para que entendam os seus princípios e possam atuar como criadores e inovadores, reduzindo desigualdades sociais e digitais, além de criar oportunidades futuras em um mercado de trabalho cada vez mais tecnológico. Neste sentido, a Educação Digital engloba a educação midiática para lidar, de forma crítica, significativa, reflexiva e ética, com o conjunto de informações, comportamentos e práticas sociais no meio digital. As obras de Educação Digital e Midiática nos Anos Iniciais do Ensino Fundamental devem contemplar os seguintes eixos: cultura digital, mundo digital e pensamento computacional. Em articulação com as competências gerais da Educação Básica previstas na BNCC, elas devem favorecer a reflexão sobre o equilíbrio e bem- estar no uso de tecnologias digitais, além de discutir aspectos relacionados à privacidade e à segurança na vida digital. Essas obras também devem apoiar o desenvolvimento do pensamento científico, criativo e crítico a partir do emprego da computação na resolução de problemas diversos, com respeito à diversidade de opiniões, saberes, identidades e culturas. Nessa etapa de ensino, é fundamental prover o desenvolvimento das habilidades previstas com ou sem o uso de computador e suas tecnologias associadas, possibilitando experiências lúdicas e concretas no desenvolvimento de projetos de forma individual e em colaboração com os pares. O lúdico e a brincadeira devem ser inseridos de forma intencional e significativa, sendo fundamental também integrar conceitos de computação às demais áreas para desenvolver habilidades fundamentais ao desenvolvimento dos estudantes por meio de práticas contextualizadas, acessíveis e cativantes. Por se tratar da fase em que ocorre a alfabetização, as obras de Educação Digital devem ainda, à sua própria maneira e respeitando as características e finalidades ora descritas, contribuir de forma planejada e intencional para uma sólida aprendizagem de conhecimentos e experiências ligadas à alfabetização e ao letramento matemático. A estruturação e a elaboração das obras didáticas do componente de EDUCAÇÃO DIGITAL E MIDIÁTICA devem seguir os seguintes critérios para as obras do 1º e 2º anos.
9.6.1	9.6	item	avaliativo_componente	32	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 1º e 2º anos (Categoria 1) , além do cumprimento dos critérios avaliativos comuns, a obra deve:
9.6.1.a	9.6.1	alinea	avaliativo_componente	32	True	organizar-se de forma estruturada, garantindo a progressão das aprendizagens e incorporando o cotidiano, experiências sensoriais e contextos culturais na aprendizagem dos estudantes;
9.6.1.b	9.6.1	alinea	avaliativo_componente	33	True	em todas as unidades ou capítulos, explorar o lúdico e a brincadeira, por meio de narrativas, jogos, experimentos e atividades, para resolução de problemas e estímulo à imaginação, à curiosidade e à aprendizagem sobre Educação Digital e Midiática;
9.6.1.c	9.6.1	alinea	avaliativo_componente	33	True	incentivar o desenvolvimento de habilidades de Educação Digital sem necessariamente fazer uso de artefatos tecnológicos;
9.6.1.d	9.6.1	alinea	avaliativo_componente	33	True	propor práticas sistemáticas de Educação Digital em articulação com a alfabetização e com o letramento matemático;
9.6.1.e	9.6.1	alinea	avaliativo_componente	33	True	incentivar a reflexão sobre como a tecnologia digital está inserida no cotidiano das crianças e afeta suas relações familiares;
9.6.1.f	9.6.1	alinea	avaliativo_componente	33	True	em articulação com as competências gerais da Educação Básica da BNCC, em especial com as de comunicação (4), cultura digital (5), autoconhecimento e autocuidado (8) e empatia e cooperação (9), referenciar -se na BNCC Computação e trabalhar os conhecimentos elementares previstos, destacando, no que for aplicável à faixa etária, as noções de: I. Cultura Digital: reconhecimento e exploração de artefatos computacionais voltados a atender necessidades pessoais ou coletivas; hábitos saudáveis no uso de artefatos e mídias digitais; privacidade e segurança na vida digital; II. Mundo Digital: reconhecimento do que é a informação e como ela pode ser representada usando diferentes codificações; reconhecimento dos componentes básicos do computador; III. Pensamento Computacional: decomposição de problemas; reconhecimento e identificação de padrões; criação e simulação de algoritmos com repetições simples.
9.6.2	9.6	item	avaliativo_componente	33	True	O referido material, no Livro Impresso do Professor e no Livro Digital do Professor do 1º e 2º anos (Categoria 1), além do cumprimento dos critérios avaliativos comuns, deve:
9.6.2.a	9.6.2	alinea	avaliativo_componente	33	True	promover o entendimento das contribuições de disciplinas científicas para a vivência no mundo digital, como a computação, a matemática, as linguagens e as humanidades digitais;
9.6.2.b	9.6.2	alinea	avaliativo_componente	33	True	favorecer a compreensão da BNCC Computação e como a sua implementação pode impactar no desenvolvimento dos estudantes;
9.6.2.c	9.6.2	alinea	avaliativo_componente	33	True	favorecer a compreensão de que a Educação Digital e Midiática pode ser promovida sem o uso de recursos tecnológicos, demonstrando essa possibilidade com práticas efetivas;
9.6.2.d	9.6.2	alinea	avaliativo_componente	33	True	favorecer a compreensão de jogos, atividades e experimentos propostos aos estudantes, explanando sobre a motivação dessas escolhas e seus potenciais impactos na aprendizagem de Educação Digital, e contribuindo para a autonomia e independência pedagógica do professor;
9.6.2.e	9.6.2	alinea	avaliativo_componente	33	True	oferecer orientações sobre como promover a Educação Digital e Midiática em articulação com as competências gerais da BNCC, em especial, com aquelas relacionadas à comunicação (4), à cultura digital (5), ao autoconhecimento e autocuidado (8) e à empatia e cooperação (9), em favor de um convívio digital responsável e seguro;
9.6.2.f	9.6.2	alinea	avaliativo_componente	33	True	propor orientações sobre como promover a Educação Digital e Midiática a partir de abordagens como storytelling, aprendizagem criativa e maker;
9.6.2.g	9.6.2	alinea	avaliativo_componente	33	True	apresentar orientações sobre como integrar a Educação Digital e Midiática em práticas de alfabetização e letramento matemático;
9.6.2.h	9.6.2	alinea	avaliativo_componente	33	True	oferecer orientações sobre como promover momentos de reflexão em torno do uso de tecnologias digitais, considerando a diversidade de contextos familiares em que as crianças estão inseridas;
10.1	10	item	avaliativo_componente	34	True	Língua Portuguesa Critérios específicos para materiais didáticos de Língua Portuguesa da Categoria 2.
10.1.1	10.1	item	avaliativo_componente	34	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.1.1.a	10.1.1	alinea	avaliativo_componente	34	True	retomar, progredir, aprofundar e consolidar o processo de alfabetização por meio de atividades e situações de ensino sistemáticas com diversos graus de complexidade em uma mesma atividade;
10.1.1.b	10.1.1	alinea	avaliativo_componente	34	True	realizar a transição e retomada entre as fontes de letras e algarismos, observando seu formato, direção de escrita e convenção gráfica (orientação, alinhamento, segmentação);
10.1.1.c	10.1.1	alinea	avaliativo_componente	34	True	sistematizar uma apresentação que leve o estudante ao domínio da natureza alfabética do sistema, com o uso autônomo dos princípios ortográficos regulares e irregulares da escrita e da leitura;
10.1.1.d	10.1.1	alinea	avaliativo_componente	34	True	propor, a cada unidade ou capítulo, situações de ensino e atividades visando ao reconhecimento de unidades fonológicas (rimas e sílabas);
10.1.1.e	10.1.1	alinea	avaliativo_componente	34	True	trabalhar os eixos de Oralidade; Leitura/Escuta; Análise Linguística/Semiótica; e Produção de Texto em todos os capítulos/unidades do material;
10.1.1.f	10.1.1	alinea	avaliativo_componente	34	True	incentivar o reconto (oral ou escrito) de narrativas lidas pela professora/professor;
10.1.1.g	10.1.1	alinea	avaliativo_componente	34	True	explorar na obra tipologias textuais distintas, garantindo que abordem o tipo narrativo, descritivo, argumentativo e expositivo, em conformidade com a BNCC;
10.1.1.h	10.1.1	alinea	avaliativo_componente	34	True	ter, cada capítulo ou unidade, atividades de tarja para treino de letra cursiva (com e sem pontilhado), obrigatoriamente até o terceiro ano e facultativamente para 4º e 5º anos;
10.1.1.i	10.1.1	alinea	avaliativo_componente	34	True	incluir, em cada volume, no mínimo, duas atividades de produção textual em formatos digitais, utilizando ferramentas tecnológicas;
10.1.1.j	10.1.1	alinea	avaliativo_componente	34	True	propor exercícios de leitura crítica, com questões que analisem explicitamente intenção discursiva, público-alvo e estrutura textual, utilizando trechos destacados;
10.1.1.k	10.1.1	alinea	avaliativo_componente	34	True	apresentar textos regionais e nacionais que abordem culturas locais e patrimônios culturais, acompanhados de atividades interpretativas;
10.1.1.l	10.1.1	alinea	avaliativo_componente	34	True	propor atividades de escrita de sentenças que, progressivamente, se complexifiquem.
10.1.1.m	10.1.1	alinea	avaliativo_componente	34	True	apresentar, a cada unidade ou capítulo, no mínimo dois exercícios de reescrita textual, com objetivos claros para o desenvolvimento de coesão e coerência;
10.1.1.n	10.1.1	alinea	avaliativo_componente	34	True	conter exercícios que utilizem mapas conceituais para organização de ideias, com orientações detalhadas sobre sua elaboração;
10.1.1.o	10.1.1	alinea	avaliativo_componente	35	True	apresentar pelo menos um texto jornalístico por unidade ou capítulo (notícia ou reportagem), com questões que promovam análise crítica do conteúdo;
10.1.1.p	10.1.1	alinea	avaliativo_componente	35	True	incluir orientações para leitura de tabelas, gráficos e imagens, com exercícios que avaliem a interpretação desses elementos;
10.1.1.q	10.1.1	alinea	avaliativo_componente	35	True	Propor, a cada unidade ou capítulo, no mínimo uma atividade que incentive debates ou discussões orais baseadas nos textos apresentados, com roteiro para planejamento e apresentação de orientações ao professor na margem em U;
10.1.1.r	10.1.1	alinea	avaliativo_componente	35	True	sistematizar propostas que tenham como objetivo aquisição plena do sistema alfabético, capacidade de leitura fluida e a capacidade de escrita e produção de texto com autonomia, até o final do ciclo.
10.1.2	10.1	item	avaliativo_componente	35	True	No Livro Impresso do Professor e no Livro Digital do Professor do 3º, 4º e 5º anos (Categoria 2), além do cumprimento dos critérios avaliativos comuns, a obra deve:
10.1.2.a	10.1.2	alinea	avaliativo_componente	35	True	apresentar propostas detalhadas de avaliação continuada e diagnóstica, com critérios específicos para habilidades de leitura, escrita e oralidade;
10.1.2.b	10.1.2	alinea	avaliativo_componente	35	True	apresentar estratégias de monitoramento e avaliação da alfabetização e da aquisição da linguagem;
